,0
Q6AXV2,0.5
A8J8F6,1.0
F8VPN2,1.0
Q53QW1,1.0
Q9VW27,1.0
Q3E7C1,0.5
P33339,1.0
Q12800,0.5
P19484,1.0
Q9SDW0,1.0
Q8L773,0.3333333333333333
Q94EH8,0.125
Q93VM9,1.0
Q13769,0.5
Q9BU02,0.5
Q69P94,0.2
Q8GSI0,0.5
Q8SKU2,0.3333333333333333
Q8W4J8,0.5
Q9FGT8,1.0
Q9P335,0.3333333333333333
Q7SBR3,1.0
O43615,0.3333333333333333
Q9I7U4,1.0
Q8WZ42,1.0
Q8RWV0,0.09090909090909091
P51854,1.0
Q9Y2B4,0.3333333333333333
O75529,1.0
O04350,1.0
Q9NVR7,1.0
Q60949,1.0
O60343,0.5
Q3YBR2,0.5
D3GKW6,0.2
O96876,0.5
Q9NZI6,1.0
Q8WVM0,1.0
Q08639,1.0
O14948,1.0
Q96RS0,0.5
Q41738,0.2
Q41739,0.09090909090909091
Q86V81,0.08333333333333333
Q12049,1.0
Q9USJ1,1.0
Q91YJ3,0.5
Q9C9E3,0.5
Q9ZST9,1.0
Q94KE2,1.0
Q9LVI4,0.5
Q7KN62,0.5
Q5DP50,1.0
Q6ZYL4,1.0
Q12308,1.0
P00927,0.25
Q3UUI3,0.3333333333333333
Q9UQW6,0.5
P04143,0.3333333333333333
Q9LMA8,0.5
O95411,1.0
Q6RVV4,0.5
Q8H0U5,1.0
O15164,0.1111111111111111
Q13263,0.02702702702702703
O95359,1.0
Q9PTG8,0.3333333333333333
Q9BSH4,0.2
A0A0U2UYC4,1.0
Q6PDZ2,1.0
P46677,0.5
P50105,0.3333333333333333
Q9R1C0,0.5
Q9EQH4,0.3333333333333333
Q7TSD4,1.0
Q9H4B7,0.16666666666666666
O95935,0.3333333333333333
P13693,0.5
Q99MV1,1.0
Q8NHU6,0.5
Q6YUS3,1.0
Q9D494,1.0
Q5EU90,0.2
O94684,1.0
Q9NVV9,1.0
Q9JMB1,1.0
O82392,1.0
P47938,0.5
P97615,0.5
Q8BGW0,1.0
Q91XT6,1.0
O75410,1.0
Q9JJ11,0.3333333333333333
Q7KSD8,0.5
Q12962,0.0196078431372549
Q6NQH4,1.0
Q9H5J8,0.5
Q6P1X5,1.0
Q9CXF4,1.0
Q9ULP9,1.0
Q67Z52,1.0
Q15814,1.0
Q02457,1.0
P42271,0.16666666666666666
Q9UHD2,0.5
Q969Z0,1.0
Q8R3L2,0.3333333333333333
Q149S1,0.5
Q8C0V1,0.5
Q8WUH2,1.0
Q9NYJ8,0.5
G5ECG0,1.0
O42912,1.0
Q8CHV6,1.0
Q03750,1.0
Q1G7G9,0.125
E9PV87,0.5
Q9FUH9,0.25
Q9P6N7,1.0
Q5UE94,1.0
Q66JZ4,1.0
Q9BRU2,1.0
Q9FTA2,1.0
P38854,1.0
P04053,1.0
Q9P6R0,1.0
Q969F1,0.5
Q04207,1.0
O76070,0.16666666666666666
Q9M876,0.3333333333333333
Q9Y2Z4,0.16666666666666666
A2A9C3,1.0
Q90ZB6,0.25
Q96BN2,0.5
D0VWM8,0.5
Q13148,1.0
Q9US54,1.0
Q16514,1.0
Q05021,0.5
H6D7E6,1.0
Q9BVV6,0.3333333333333333
Q9W1A4,1.0
Q9D1E6,0.5
Q9BYX2,1.0
Q22289,0.5
Q9S7W5,1.0
Q8K1H1,0.3333333333333333
Q9VH38,1.0
Q17784,1.0
Q9SMR2,0.5
Q8TEA7,1.0
Q6SJ96,0.5
O02073,1.0
Q9EPZ6,0.5
Q8TDR4,1.0
P31265,0.3333333333333333
Q04545,1.0
Q1XG89,1.0
Q9D7K2,0.5
P0C5Y7,1.0
F4KFT7,0.3333333333333333
Q15554,0.07142857142857142
Q3URK3,1.0
Q8BG87,1.0
Q9DAG4,0.5
P32367,1.0
O94481,1.0
Q06339,1.0
Q98867,1.0
Q03388,1.0
Q8BUB4,1.0
B2LXS7,0.16666666666666666
P42826,1.0
Q6DYE4,0.3333333333333333
Q9C8M5,0.5
Q8NI36,1.0
Q17963,0.2
B2ZZS9,1.0
Q07655,1.0
Q8VYF7,0.5
Q8TF74,0.25
Q5AP80,0.25
Q33DK1,1.0
Q12363,1.0
Q9W415,1.0
Q84ZT9,0.5
R4ZGN4,0.1
P08045,1.0
Q9SSR1,1.0
C6KIE6,1.0
P30822,1.0
Q9HAV4,1.0
O54975,0.3333333333333333
Q9U299,0.14285714285714285
Q9VM71,0.1111111111111111
Q39249,1.0
P53076,1.0
Q06685,1.0
Q9SZQ5,1.0
B6HQ74,0.5
S0E3H0,0.25
Q6VWJ6,0.5
Q9P2S5,1.0
O00308,0.5
Q8H110,1.0
P39102,0.08333333333333333
P23025,0.1111111111111111
P13010,1.0
Q9FVR6,1.0
Q9ZNT0,1.0
Q8K3G5,0.5
O45797,1.0
Q9VA38,1.0
O13046,1.0
Q9GZL7,1.0
Q3UGF1,1.0
Q9VU68,0.25
Q9H7D7,0.09090909090909091
O15213,1.0
Q9NNW5,1.0
Q9SUP6,1.0
O09053,0.5
Q23229,1.0
O44750,0.5
P18887,1.0
Q8IZH2,0.125
Q681Y3,1.0
Q94A68,0.5
O22921,1.0
Q9P7B5,1.0
Q9C0U6,1.0
O80462,1.0
Q53I77,1.0
Q9FQ04,0.125
Q6P2D8,1.0
Q8LBV4,1.0
B7ZMP1,0.3333333333333333
Q9FQ02,0.125
Q02792,0.1111111111111111
Q94BU1,1.0
Q9MA15,0.3333333333333333
Q0WPT7,0.043478260869565216
Q8LDV3,0.125
Q6H668,0.2
P34220,1.0
O74823,1.0
Q9URV8,1.0
O42943,0.25
O94525,1.0
Q10200,1.0
O94535,1.0
Q0JBF0,0.25
Q99LW6,0.3333333333333333
O59672,1.0
Q9C0X3,1.0
O42927,1.0
O94708,1.0
Q84WN0,1.0
Q9C0X2,1.0
P38277,0.3333333333333333
Q9Y7T2,1.0
O59780,1.0
O74561,1.0
Q8RWG1,0.5
Q09800,1.0
O22152,0.25
Q03935,1.0
O14325,1.0
O60064,0.16666666666666666
Q9P775,1.0
O42889,1.0
Q9Y2T7,0.045454545454545456
P53169,1.0
O94670,1.0
O59830,0.5
O74840,1.0
Q8L733,1.0
Q9ASX5,1.0
O42928,1.0
O43013,1.0
Q5AKU3,1.0
P21574,0.3333333333333333
O74830,1.0
O94493,1.0
O94602,0.5
Q9LT27,0.5
O94721,1.0
O74519,0.5
Q7XIM7,0.5
P39549,1.0
O59668,1.0
P58557,1.0
Q8GWQ6,1.0
Q9LDT3,0.25
P47118,1.0
P46937,0.3333333333333333
Q8W487,1.0
O42996,1.0
Q9Z2C8,0.047619047619047616
Q9JKB3,0.02
P38276,1.0
O59829,1.0
O13704,0.3333333333333333
Q9UUG6,1.0
Q9Y7J8,1.0
O74325,1.0
O94315,1.0
Q9UUA8,1.0
Q9URY9,1.0
Q9HE16,1.0
Q9P7U2,0.5
Q9UT54,1.0
Q9UT39,1.0
Q9USH2,1.0
Q9HDY2,1.0
Q9P7G6,1.0
Q9P7F4,1.0
Q9C0Y6,1.0
Q9C108,1.0
Q9UTQ5,0.3333333333333333
Q9UTA9,0.5
Q9P6K3,1.0
Q9URX0,0.5
Q9M0V4,1.0
P40574,1.0
O14359,0.5
P38315,1.0
O94645,1.0
P45441,0.5
Q9Y7N1,1.0
Q7Z9I4,0.25
O74521,1.0
O74541,0.5
O13874,0.5
O14242,0.3333333333333333
O42648,1.0
O14263,1.0
O94378,0.5
O60112,0.25
O94674,1.0
O43067,1.0
O74356,1.0
O74342,1.0
O43048,1.0
Q9P6I6,1.0
P32792,0.5
Q5AJU7,0.5
P24813,0.5
O43137,0.5
Q1MTS0,0.5
O42914,1.0
P37263,0.25
O94724,1.0
P42937,1.0
Q9Y7U0,1.0
Q07555,1.0
P87137,0.5
O14306,1.0
O14082,1.0
O13982,1.0
O42645,1.0
O42847,0.25
Q9C0W4,1.0
O60177,1.0
O94682,1.0
O94564,0.5
Q09874,1.0
Q54QV3,0.08333333333333333
Q08182,1.0
O14338,1.0
O42995,1.0
O13658,1.0
Q10332,1.0
P87229,1.0
O94492,1.0
O14032,1.0
O14125,0.5
O14297,1.0
O13762,0.3333333333333333
Q6LA56,1.0
P53208,1.0
P53307,1.0
O60114,1.0
O94560,1.0
Q9Y7K6,1.0
O94326,1.0
O74809,1.0
Q9Y7Y3,0.25
O42973,1.0
O74337,1.0
O60167,0.5
Q9HDU4,1.0
Q9C0W2,1.0
Q9C0V7,1.0
O94338,1.0
Q9USP7,1.0
Q9P7U1,0.5
Q9UTC5,0.5
Q9P7N6,1.0
Q12298,1.0
Q07589,0.5
Q10301,0.5
P87109,1.0
O13727,1.0
O14030,1.0
O13758,0.5
O60059,1.0
Q9P7W1,1.0
O43075,1.0
O94311,0.5
Q9UUA7,1.0
Q9HGL0,1.0
O94359,1.0
P0CU00,1.0
Q9P7I0,1.0
Q9P7T8,0.2
O94245,1.0
Q9P7Z6,0.5
O74417,1.0
O74989,0.5
P36138,1.0
P36103,1.0
Q9C0Y8,1.0
Q9P6K8,1.0
Q9HGP9,0.5
Q04867,0.5
Q9UUD0,1.0
Q9P6R2,0.5
Q19404,1.0
Q45VV3,1.0
P40917,1.0
P40017,1.0
P25349,1.0
O59779,1.0
Q3E7B7,0.3333333333333333
O14043,1.0
O94461,0.5
Q1K9C4,1.0
Q9UTE4,0.5
O14262,1.0
O60056,1.0
Q08956,1.0
Q9UTL9,1.0
Q9P7K3,1.0
Q8IY57,0.3333333333333333
P38749,1.0
Q10214,1.0
O42888,0.16666666666666666
Q9USY8,1.0
Q7Z9I2,0.25
O74542,1.0
O14158,1.0
O13822,1.0
O14268,1.0
Q7Z995,1.0
O60121,0.3333333333333333
Q96VG0,1.0
Q9HGL2,0.5
P38835,1.0
O94498,1.0
O94601,0.5
O94589,1.0
O74550,1.0
Q9Y7R1,1.0
O13985,1.0
P53336,1.0
Q9Y7K1,1.0
Q9P7W7,1.0
O74324,0.5
Q9HDU7,1.0
P38690,0.5
Q9USP9,0.5
O59727,0.5
P25637,1.0
Q9P3A9,0.5
Q9UT84,1.0
Q9USK1,0.5
O74529,1.0
Q7LKZ6,1.0
Q9USH9,1.0
O59799,0.5
Q9P3U2,1.0
Q06137,1.0
Q06070,0.5
Q9UTA7,1.0
Q9URY3,1.0
O94392,1.0
Q9UT06,1.0
Q9P7P9,1.0
Q05016,0.25
O59743,1.0
O59746,1.0
Q9Y803,1.0
P87242,1.0
O94475,1.0
Q03900,1.0
Q10348,1.0
P87143,1.0
O36030,0.5
O13757,1.0
O13905,1.0
O42657,1.0
Q9Y7K5,1.0
Q9Y7M1,0.3333333333333333
Q9Y7K0,1.0
O94387,1.0
O43024,1.0
O13641,1.0
O94340,1.0
Q9USW1,1.0
Q9UTC7,1.0
Q9P7M6,0.5
Q9UT40,1.0
P47181,1.0
Q96WV2,1.0
Q9HDY4,0.5
Q9P7B7,1.0
Q9HE07,0.5
Q05881,1.0
Q9UT96,1.0
Q9UTR8,1.0
Q9R0I7,0.5
P47147,1.0
Q04304,1.0
Q12486,1.0
Q10422,1.0
O13803,1.0
O13986,1.0
O42854,0.5
O42882,1.0
Q06251,1.0
Q9P6K0,0.5
Q9UTP4,1.0
P49750,0.5
O59741,1.0
O60136,1.0
O60150,1.0
Q12182,1.0
Q08909,1.0
Q9P7D3,1.0
Q12204,1.0
Q02606,1.0
O94405,1.0
O94419,1.0
O94420,1.0
Q9EPU7,0.045454545454545456
G5EBU4,1.0
P43403,1.0
D2EAC2,1.0
Q13105,0.08333333333333333
Q9ULJ3,0.05263157894736842
B2RXF5,0.07142857142857142
O88939,0.0625
Q95XU6,0.5
Q84K96,1.0
P50111,0.5
O74822,1.0
O42948,1.0
Q9USN2,1.0
Q7Z9I3,0.25
O74545,1.0
O36029,1.0
O14033,0.5
P40028,1.0
O14097,1.0
O13856,1.0
O13899,1.0
P53185,1.0
Q12173,1.0
O94562,1.0
O94628,1.0
P53155,0.5
Q9Y7K9,0.3333333333333333
O60169,1.0
P47174,1.0
O74953,1.0
Q9P7K1,1.0
Q9P7I6,0.16666666666666666
O59805,1.0
Q9HDZ0,1.0
Q9C0Z8,1.0
Q9P3U1,1.0
Q9UT12,1.0
Q9UUF3,1.0
Q9P779,1.0
Q9UUE0,1.0
O94274,1.0
Q9USY2,1.0
P40923,1.0
Q06523,1.0
Q8TFF9,1.0
Q08977,1.0
P43587,1.0
Q9Y7P9,1.0
Q7LL04,1.0
P40517,0.25
Q96PM9,0.3333333333333333
Q80SU3,1.0
A1ZA47,1.0
O65499,0.25
O22533,0.3333333333333333
Q12082,1.0
Q04093,0.5
O13801,1.0
O14034,1.0
O13706,0.5
O14041,0.3333333333333333
O13926,1.0
O94443,0.5
O94450,1.0
P40326,1.0
Q9USV2,1.0
P38809,0.5
Q9P7M4,1.0
Q9UT85,0.5
O74915,0.5
Q9P7J0,1.0
P34231,1.0
Q07834,1.0
Q9UTQ4,1.0
Q9UT95,1.0
Q9UTA6,0.5
Q9P6K4,1.0
Q9C1W6,1.0
O74400,0.25
Q9Y7J5,1.0
O94276,1.0
O74793,1.0
Q02754,1.0
Q12179,1.0
Q9ESC7,0.25
P38070,0.5
Q12340,0.25
O94314,0.5
Q9HDV0,1.0
O94432,1.0
O94358,1.0
O94362,1.0
O59731,0.07692307692307693
Q8TFH5,1.0
Q9US01,1.0
Q9UTK9,1.0
Q9HDT8,0.3333333333333333
P47072,1.0
Q9HGQ0,1.0
Q3E841,1.0
Q3E7A8,1.0
P38806,1.0
Q96WW3,0.25
O60138,0.3333333333333333
Q9Y7M8,1.0
Q08748,1.0
Q569K4,1.0
Q9UGR2,1.0
Q7T3U0,1.0
O96006,1.0
O43829,0.1111111111111111
Q84JE8,1.0
O60315,0.3333333333333333
B0M1H3,1.0
Q10296,1.0
O14212,1.0
P39999,1.0
P39994,0.5
O14088,0.5
F1LM93,1.0
O95619,1.0
O13897,1.0
O94455,0.3333333333333333
O42845,1.0
Q9UTE1,1.0
O94612,1.0
P53287,1.0
O42953,1.0
O60117,1.0
O60130,0.5
Q9P6I9,1.0
Q9URZ2,1.0
Q9P7B4,0.25
O74414,0.5
Q9P7J5,1.0
Q9UUA1,1.0
Q9HDY7,1.0
Q9US28,1.0
P36086,0.5
Q9UT59,0.25
Q9HE01,0.3333333333333333
Q9P6L9,1.0
Q9UTK6,0.3333333333333333
Q9P799,1.0
Q9P789,1.0
O13598,1.0
Q9HDV3,0.5
Q9P7D1,1.0
O94264,0.3333333333333333
O74789,0.06666666666666667
Q9Y7Y6,1.0
Q9Y7Z6,1.0
Q02749,1.0
Q02981,1.0
O74886,1.0
Q8VZ59,0.5
Q03780,1.0
Q04170,1.0
Q04925,1.0
O13996,1.0
O14141,1.0
O94437,1.0
Q9UT17,1.0
Q9US38,1.0
O94730,1.0
Q9Y7X7,0.5
Q9P6J8,0.5
Q9P6J4,0.3333333333333333
Q9UTM1,1.0
Q9USK7,1.0
Q9USL6,0.3333333333333333
Q9P7K2,1.0
Q9HDX7,1.0
Q9US14,1.0
Q9HGP4,1.0
Q9UTG3,1.0
Q9P7G0,0.3333333333333333
Q07799,1.0
Q06146,1.0
Q06698,0.5
Q06188,1.0
Q9C1X2,1.0
Q9P791,1.0
Q9Y807,1.0
O74363,1.0
P53921,1.0
P40168,1.0
Q9HFE6,0.5
Q99247,0.5
A6X982,1.0
Q9Y7Q1,1.0
O94583,1.0
O74867,1.0
O74470,0.5
O94400,1.0
O94403,1.0
O74978,0.2
O74758,1.0
O59716,1.0
O59719,1.0
Q10201,1.0
O94720,1.0
Q9P7Z9,1.0
Q9Y7V1,1.0
Q04408,1.0
Q10369,1.0
O13799,0.3333333333333333
O13871,1.0
Q7Z991,0.2
Q9Y825,1.0
O13944,1.0
O14114,1.0
O13781,1.0
P40057,1.0
O14291,1.0
O13908,0.25
O14130,0.5
Q9US34,1.0
Q9US15,1.0
Q7LKV1,1.0
Q9UUH6,1.0
Q9C1X5,0.3333333333333333
Q12288,1.0
Q05948,1.0
Q9UTB3,1.0
Q9UTA8,0.5
Q9P3W6,1.0
Q9P374,1.0
Q9UT04,1.0
Q9Y7X2,0.3333333333333333
Q9P7K9,1.0
Q9P7Z8,1.0
Q9USY1,0.5
Q12139,1.0
O94441,1.0
O94733,1.0
Q9UTN0,0.25
Q9UTF0,0.5
P0CU08,1.0
O74875,1.0
Q9P3U8,1.0
O59760,1.0
Q9UUH5,1.0
Q9UT63,0.5
Q12259,1.0
Q06152,1.0
Q05863,1.0
Q06409,1.0
G2TRL1,1.0
P53981,0.5
Q9P7D5,1.0
Q9Y7J2,1.0
Q08954,1.0
P12688,1.0
O94580,1.0
O74469,0.5
O60081,1.0
P36036,1.0
Q9Y5A9,1.0
O00488,0.5
Q8WXB4,1.0
Q9UID6,1.0
Q90ZE2,0.25
Q32MQ0,1.0
P21506,0.043478260869565216
P17020,0.5
Q9C1X0,1.0
P40166,1.0
P40159,1.0
Q9P785,0.5
O94252,0.5
O60099,1.0
Q02873,1.0
Q9P7U7,0.5
Q08971,0.5
Q12523,0.5
Q96MU7,0.5
Q86Y25,0.045454545454545456
Q8VD12,0.5
Q80WQ9,1.0
Q811H0,0.0625
Q6ZSB9,0.1
Q64318,0.3333333333333333
Q7FAD5,0.5
Q02526,0.5
P70121,0.125
Q8C0C0,0.14285714285714285
Q9H4I2,0.14285714285714285
Q62521,0.3333333333333333
Q7TQ40,1.0
P42844,1.0
Q10424,1.0
Q62806,0.5
Q9NZL3,0.0625
E9Q6W4,1.0
P32793,0.5
P15822,1.0
Q6DGF4,0.5
Q39261,0.3333333333333333
P22227,1.0
P16373,1.0
O08781,0.5
Q6AXZ5,0.5
Q8N895,1.0
Q6IV72,0.25
Q969S3,0.3333333333333333
Q61464,0.3333333333333333
Q9BS31,0.041666666666666664
Q7XA66,1.0
Q9Y2Y4,0.5
A2A288,1.0
P09090,1.0
A2A884,1.0
B5DF11,0.5
Q7TS63,1.0
Q9SLB8,1.0
Q8N5A5,0.25
Q9NS37,0.3333333333333333
Q8R515,0.14285714285714285
Q9Y6X8,0.14285714285714285
O73689,1.0
Q61467,1.0
Q96GC6,0.041666666666666664
A0JPL0,0.05
Q9H9D4,0.3333333333333333
Q9UK33,1.0
A7Y7X5,1.0
Q6NUN9,0.3333333333333333
Q8BGV5,0.043478260869565216
Q8W031,1.0
Q9U3F4,0.3333333333333333
Q9HDX2,1.0
Q9HDZ5,1.0
Q9P7C0,0.3333333333333333
Q06139,1.0
Q3E747,1.0
Q9URW9,1.0
Q08465,1.0
O74386,1.0
O14468,0.3333333333333333
O74348,1.0
Q9P7L1,1.0
Q96NS1,0.25
Q5T200,1.0
Q8BJ05,0.5
Q6NZY4,1.0
Q9VA00,1.0
P37275,0.3333333333333333
B8XA40,0.5
P47979,1.0
Q5FWU8,0.5
Q8C0R7,1.0
P52739,1.0
Q9Y2P7,0.07142857142857142
Q96RE9,0.041666666666666664
Q6U7Q0,1.0
Q5SXI5,0.25
Q6UFS5,0.25
E9PYI1,0.14285714285714285
Q86UQ0,0.125
Q8CJ78,1.0
Q14966,0.3333333333333333
P17014,0.05
P17028,0.2
O95218,1.0
Q9FX68,1.0
G5EEM5,0.5
Q9Y2K1,0.1111111111111111
O14100,1.0
P09089,1.0
Q562A2,1.0
Q1WG82,0.5
Q9FRL5,1.0
Q969J2,0.5
Q9UDW3,1.0
Q8NF64,1.0
Q96E35,1.0
A2A5K6,0.5
Q8AVN9,0.5
Q70YC5,1.0
P17032,0.05
Q9Y4E5,0.5
Q6ECI4,0.05263157894736842
Q8WTR7,0.5
Q7TSH3,0.5
Q96N77,1.0
Q8R1N0,1.0
Q9LXI8,1.0
Q16670,1.0
Q9Y7I8,0.5
Q9SGD1,1.0
Q802Y8,0.3333333333333333
Q9D0L1,1.0
Q9P1Z0,0.09090909090909091
Q15916,0.5
Q9VSK8,1.0
Q9JJ48,0.5
Q9NQZ6,1.0
Q8N567,1.0
Q15911,1.0
Q96JP5,0.3333333333333333
Q91689,0.5
O15231,1.0
Q9XSR1,0.041666666666666664
Q14587,1.0
Q9Y3S2,1.0
Q9UL40,1.0
Q9H7S9,0.16666666666666666
Q07230,0.25
P40483,1.0
Q9HDY5,1.0
Q9P6Q1,1.0
Q9P6P7,0.2
Q9UUK4,0.5
Q9UUF1,0.5
O74482,0.5
Q9QY02,0.25
Q2M1K9,0.5
Q0GGX2,0.5
Q8N7E2,1.0
P0CL69,0.16666666666666666
Q91VN1,0.3333333333333333
Q03923,0.047619047619047616
P39447,1.0
Q9SVY1,1.0
Q9GT24,1.0
Q9UT10,0.5
P32795,1.0
Q9HFE7,1.0
Q9UUE3,1.0
Q08634,1.0
Q08816,0.5
Q96QA6,0.25
P61236,0.25
Q9UU77,1.0
Q9Y7S2,0.5
Q12024,0.3333333333333333
Q9FGC7,0.5
Q0WW55,0.3333333333333333
Q9JII7,1.0
Q8C6P8,0.16666666666666666
Q61967,0.04
Q9ULJ6,1.0
Q9H4Z2,0.3333333333333333
Q8NA42,0.05
Q9EQJ4,1.0
E9QAG8,0.5
Q9C0F3,0.07692307692307693
Q7Z4V0,1.0
Q8NDQ6,0.043478260869565216
Q8N1G0,1.0
Q9D115,1.0
Q9ERU2,1.0
Q80VJ6,1.0
Q02872,1.0
P53107,1.0
Q06224,0.25
Q8TBF4,0.5
Q9HA38,0.5
Q9VU41,1.0
Q62981,0.5
O88291,1.0
Q7RTV3,1.0
Q09FC8,1.0
Q8JZL0,1.0
Q8WV37,0.05555555555555555
Q8N8E2,0.5
Q6KAS7,0.25
Q05481,0.045454545454545456
Q3URR7,0.3333333333333333
P32527,0.5
O60765,0.04
Q7Z3T8,1.0
Q68DK2,1.0
Q9UKY1,0.14285714285714285
Q80Z36,0.14285714285714285
Q5N829,0.5
Q9JLM4,0.3333333333333333
O88466,1.0
O43670,0.5
Q3ZCT1,0.5
Q9Y2X9,0.058823529411764705
Q5VUA4,0.09090909090909091
O43257,1.0
Q12040,1.0
Q3E769,1.0
Q9P7L4,0.3333333333333333
Q08930,0.5
Q99395,0.2
P0CS85,0.5
Q12172,0.5
O13794,0.25
Q06102,1.0
Q9UTS5,0.5
Q96289,0.25
Q9SIJ0,0.5
Q8NCN2,0.0625
Q8CHP0,1.0
Q8N3Z6,1.0
Q95XP9,1.0
Q8W030,1.0
Q9UTC0,1.0
O13819,1.0
Q9USS4,0.5
O74308,1.0
Q9Y820,1.0
Q02864,1.0
O74628,0.5
Q76PC4,1.0
O94585,1.0
Q5EXX3,0.06666666666666667
Q8N5P1,0.5
Q8WU90,0.3333333333333333
B0JFB8,1.0
P34116,0.3333333333333333
P0CS93,1.0
P22146,0.5
P10669,0.3333333333333333
Q12841,0.5
O95633,0.5
Q91XV6,0.5
P34115,0.3333333333333333
Q9TT95,0.16666666666666666
Q08879,0.5
P12763,0.14285714285714285
P97515,0.16666666666666666
P06399,0.25
P42578,1.0
P01227,0.25
P19883,0.3333333333333333
Q9DGI0,0.25
Q99MG7,0.1
P22455,0.3333333333333333
P36980,1.0
P21828,0.5
A1X158,0.3333333333333333
P54803,0.08333333333333333
P01350,0.3333333333333333
Q867W1,0.5
P31515,0.3333333333333333
O95866,0.3333333333333333
A1X159,0.2
P17164,1.0
P41822,1.0
P01225,0.25
Q9QYH7,0.25
P80195,0.1
P48842,0.3333333333333333
O60609,1.0
Q9NPG1,1.0
P07093,1.0
Q90W22,1.0
Q76IQ4,0.16666666666666666
D3Z9M3,0.2
Q6IV20,1.0
Q8BHN3,1.0
P01226,0.25
P01228,0.2
B0XT72,0.2
P12550,0.08333333333333333
P02226,0.06666666666666667
P28316,1.0
P15522,0.16666666666666666
Q02596,0.1111111111111111
P12549,0.07692307692307693
Q7M419,0.5
Q5KSB7,0.5
O08795,0.3333333333333333
P07359,0.3333333333333333
P25291,0.5
Q8JFY4,0.3333333333333333
P16882,0.5
P02224,0.08333333333333333
P01215,0.2
P02727,1.0
P27613,1.0
P02222,0.08333333333333333
P02229,0.06666666666666667
P01217,0.2
P02221,0.06666666666666667
P02223,0.09090909090909091
Q7M418,0.3333333333333333
P06028,0.5
P01274,0.5
P82358,1.0
P37042,0.14285714285714285
P49921,0.2
Q942A7,0.2
Q6YZY5,0.14285714285714285
Q7M413,0.5
P01221,0.2
P01218,0.2
P14314,0.5
P29794,0.3333333333333333
P12548,0.07692307692307693
P81447,0.125
P07474,0.2
Q62867,1.0
Q9UBU3,0.25
Q6ZBZ2,0.3333333333333333
P11069,1.0
P02724,0.3333333333333333
P35053,0.5
Q6UWM5,1.0
O14412,1.0
P07728,0.5
P51919,0.3333333333333333
Q61450,0.5
P10144,0.25
P42264,1.0
Q92643,1.0
P55320,0.3333333333333333
L8BRS3,0.5
P04405,0.5
P43306,0.3333333333333333
P04706,0.125
Q9EQX0,0.25
P02230,0.07692307692307693
P07727,1.0
P07730,0.5
C9K4X8,1.0
Q52085,0.3333333333333333
P35052,0.3333333333333333
Q95VP2,0.2
P13224,0.1111111111111111
P55203,0.3333333333333333
Q95P08,0.5
P53543,0.3333333333333333
Q9C9H5,1.0
P07987,0.25
Q8IFJ8,0.5
O60565,0.5
P10257,1.0
P07982,0.25
P01901,0.1
P14770,0.5
P20029,0.14285714285714285
Q2U4L7,0.3333333333333333
Q95VP3,0.3333333333333333
P01148,0.16666666666666666
P51925,0.16666666666666666
O18994,1.0
Q02747,0.25
P14095,0.08333333333333333
P01235,0.3333333333333333
P10256,0.1111111111111111
P01902,0.08333333333333333
P09341,0.06666666666666667
P11021,0.1
P01899,0.1111111111111111
Q01528,1.0
Q14520,0.5
Q8J0I9,0.2
Q5NAT0,1.0
P23044,0.16666666666666666
P51918,0.2
P21978,0.1
P28798,1.0
P15515,0.3333333333333333
P20059,0.25
Q04756,0.16666666666666666
P01900,0.09090909090909091
Q86M34,1.0
P14210,1.0
P25033,1.0
P50828,0.2
P20058,0.25
P49182,0.3333333333333333
P06865,1.0
Q8K0D2,0.5
P02790,0.2
P05546,0.1111111111111111
P02877,0.14285714285714285
Q07558,0.5
Q95460,0.5
P23083,0.07142857142857142
P01814,0.07142857142857142
P01772,0.0625
P26461,0.5
Q8MLZ7,0.25
P01591,1.0
Q9Y251,0.16666666666666666
P19007,0.3333333333333333
Q13651,1.0
P13691,0.3333333333333333
P29421,0.25
P21743,0.16666666666666666
P83472,0.5
Q9GQV7,1.0
P00739,0.3333333333333333
Q63617,0.3333333333333333
Q64385,0.5
P34951,0.125
P22692,0.1
Q8NAC3,1.0
Q9UHF4,0.2
Q969J5,1.0
P07596,0.3333333333333333
P01742,0.07692307692307693
P01763,0.07142857142857142
P01824,0.14285714285714285
P86100,1.0
P17314,0.1
P08833,0.16666666666666666
P16611,0.03225806451612903
Q9GV28,0.14285714285714285
P01571,0.06666666666666667
P05014,0.06666666666666667
P01762,0.0625
P01764,0.0625
P79073,1.0
P16850,0.1111111111111111
P82977,1.0
P10822,0.3333333333333333
P01567,0.06666666666666667
Q9P0W0,1.0
P56829,0.0625
Q9VG55,1.0
P01795,0.0625
C4NZN9,0.07692307692307693
P16159,0.1111111111111111
Q16270,0.1111111111111111
P01346,0.25
Q13478,1.0
Q9NYY1,0.3333333333333333
Q9GZX6,1.0
P16382,1.0
Q08334,1.0
Q9NRM6,0.5
Q6UXL0,1.0
P11643,0.1
P17936,0.05
P05155,0.2
P01782,0.07142857142857142
P01825,0.05263157894736842
P01822,0.041666666666666664
P15473,0.05263157894736842
P35572,0.25
P13598,1.0
P07456,0.2
P01005,0.2
O95998,0.3333333333333333
P16851,0.09090909090909091
Q4WZ11,0.16666666666666666
P08069,0.5
Q6UXB1,0.5
P18510,1.0
Q13007,1.0
P01068,1.0
P01562,0.07142857142857142
Q6UW32,0.5
P22301,1.0
P05113,1.0
P10145,0.16666666666666666
P83869,1.0
